Frage,Anzahl Trainingsfragen,Richtige Antwort,QAnswer-Antwort,Confidence,Precision,Recall,F-Score,Richtige Anzahl,QAnswer Anzahl,Schnittmenge
What are hospital information systems?,0,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:HospitalInformationSystem } . },SELECT ?s0  WHERE { 		VALUES ?s0 { <http://www.snik.eu/ontology/bb/chapter4-2> }  },0.95,0,0.0,0,1,1, 0
What are electronic health records?,870,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:ElectronicHealthRecord } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/ElectronicHealthRecord> .  }  LIMIT 1000,0.64,0,0.0,0,1,2, 0
What are electronic health records?,880,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:ElectronicHealthRecord } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/ElectronicHealthRecord> .  }  LIMIT 1000,0.53,0,0.0,0,1,2, 0
What are electronic health records?,890,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:ElectronicHealthRecord } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/ElectronicHealthRecord> .  }  LIMIT 1000,0.64,0,0.0,0,1,2, 0

What is 3LGM2?,0,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT ?s0  WHERE { 		VALUES ?s0 { <http://www.snik.eu/ontology/bb/3LGM2> }  },0.79,0,0.0,0,1,1, 0
What is 3LGM2?,10,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.51,0,0.0,0,1,3, 0
What is 3LGM2?,20,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.49,0,0.0,0,1,3, 0
What is 3LGM2?,30,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.45,0,0.0,0,1,3, 0
What is 3LGM2?,40,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.35,0,0.0,0,1,3, 0
What is 3LGM2?,50,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,60,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
What is 3LGM2?,70,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.66,0,0.0,0,1,3, 0
What is 3LGM2?,80,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.45,0,0.0,0,1,3, 0
What is 3LGM2?,90,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.58,0,0.0,0,1,3, 0
What is 3LGM2?,100,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,110,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.31,0,0.0,0,1,3, 0
What is 3LGM2?,120,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.27,0,0.0,0,1,3, 0
What is 3LGM2?,130,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.38,0,0.0,0,1,3, 0
What is 3LGM2?,140,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.32,0,0.0,0,1,3, 0
What is 3LGM2?,150,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.4,0,0.0,0,1,3, 0
What is 3LGM2?,160,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.39,0,0.0,0,1,3, 0
What is 3LGM2?,170,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,180,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.5,0,0.0,0,1,3, 0
What is 3LGM2?,190,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,200,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.46,0,0.0,0,1,3, 0
What is 3LGM2?,210,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.35,0,0.0,0,1,3, 0
What is 3LGM2?,220,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.32,0,0.0,0,1,3, 0
What is 3LGM2?,230,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.44,0,0.0,0,1,3, 0
What is 3LGM2?,240,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.25,0,0.0,0,1,3, 0
What is 3LGM2?,250,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.32,0,0.0,0,1,3, 0
What is 3LGM2?,260,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.4,0,0.0,0,1,3, 0
What is 3LGM2?,270,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.41,0,0.0,0,1,3, 0
What is 3LGM2?,280,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.3,0,0.0,0,1,3, 0
What is 3LGM2?,290,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.39,0,0.0,0,1,3, 0
What is 3LGM2?,300,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.31,0,0.0,0,1,3, 0
What is 3LGM2?,310,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.48,0,0.0,0,1,3, 0
What is 3LGM2?,320,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
What is 3LGM2?,330,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.46,0,0.0,0,1,3, 0
What is 3LGM2?,340,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,350,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.34,0,0.0,0,1,3, 0
What is 3LGM2?,360,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,370,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.57,0,0.0,0,1,3, 0
What is 3LGM2?,380,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,390,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.48,0,0.0,0,1,3, 0
What is 3LGM2?,400,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.34,0,0.0,0,1,3, 0
What is 3LGM2?,410,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.55,0,0.0,0,1,3, 0
What is 3LGM2?,420,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.35,0,0.0,0,1,3, 0
What is 3LGM2?,430,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.48,0,0.0,0,1,3, 0
What is 3LGM2?,440,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.33,0,0.0,0,1,3, 0
What is 3LGM2?,450,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.37,0,0.0,0,1,3, 0
What is 3LGM2?,460,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.38,0,0.0,0,1,3, 0
What is 3LGM2?,470,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.38,0,0.0,0,1,3, 0
What is 3LGM2?,480,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
What is 3LGM2?,490,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.51,0,0.0,0,1,3, 0
What is 3LGM2?,500,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.39,0,0.0,0,1,3, 0
What is 3LGM2?,510,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,520,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,530,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.42,0,0.0,0,1,3, 0
What is 3LGM2?,540,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,550,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.4,0,0.0,0,1,3, 0
What is 3LGM2?,560,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.35,0,0.0,0,1,3, 0
What is 3LGM2?,570,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.37,0,0.0,0,1,3, 0
What is 3LGM2?,580,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,590,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.4,0,0.0,0,1,3, 0
What is 3LGM2?,600,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.44,0,0.0,0,1,3, 0
What is 3LGM2?,610,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.49,0,0.0,0,1,3, 0
What is 3LGM2?,620,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.42,0,0.0,0,1,3, 0
What is 3LGM2?,630,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.36,0,0.0,0,1,3, 0
What is 3LGM2?,640,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
What is 3LGM2?,650,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.61,0,0.0,0,1,3, 0
What is 3LGM2?,660,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.49,0,0.0,0,1,3, 0
What is 3LGM2?,670,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.48,0,0.0,0,1,3, 0
What is 3LGM2?,680,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.4,0,0.0,0,1,3, 0
What is 3LGM2?,690,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,700,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.33,0,0.0,0,1,3, 0
What is 3LGM2?,710,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.35,0,0.0,0,1,3, 0
What is 3LGM2?,720,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
What is 3LGM2?,730,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.45,0,0.0,0,1,3, 0
What is 3LGM2?,740,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.43,0,0.0,0,1,3, 0
What is 3LGM2?,750,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.41,0,0.0,0,1,3, 0
What is 3LGM2?,760,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.49,0,0.0,0,1,3, 0
What is 3LGM2?,770,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.28,0,0.0,0,1,3, 0
What is 3LGM2?,780,SELECT DISTINCT ?o1 WHERE { VALUES ?o1 { bb:3LMG2 } . },SELECT DISTINCT ?s1 WHERE { 	 ?s1  <http://www.w3.org/2000/01/rdf-schema#subClassOf>  <http://www.snik.eu/ontology/bb/3LGM2> .  }  LIMIT 1000,0.47,0,0.0,0,1,3, 0
